autoPay,condition_0_conditionDisplayName,condition_0_conditionId,country,discountPriceInfo_0_minimumAdvertisedPriceExposure,discountPriceInfo_0_originalRetailPrice_0_@currencyId,discountPriceInfo_0_originalRetailPrice_0___value__,discountPriceInfo_0_pricingTreatment,discountPriceInfo_0_soldOffEbay,discountPriceInfo_0_soldOnEbay,galleryPlusPictureURL,galleryURL,globalId,isMultiVariationListing,itemId,listingInfo_0_bestOfferEnabled,listingInfo_0_buyItNowAvailable,listingInfo_0_endTime,listingInfo_0_gift,listingInfo_0_listingType,listingInfo_0_startTime,listingInfo_0_watchCount,location,postalCode,primaryCategory_0_categoryId,primaryCategory_0_categoryName,productId_0_@type,productId_0___value__,returnsAccepted,sellingStatus_0_convertedCurrentPrice_0_@currencyId,sellingStatus_0_convertedCurrentPrice_0___value__,sellingStatus_0_currentPrice_0_@currencyId,sellingStatus_0_currentPrice_0___value__,sellingStatus_0_sellingState,sellingStatus_0_timeLeft,shippingInfo_0_expeditedShipping,shippingInfo_0_handlingTime,shippingInfo_0_oneDayShippingAvailable,shippingInfo_0_shipToLocations,shippingInfo_0_shippingServiceCost_0_@currencyId,shippingInfo_0_shippingServiceCost_0___value__,shippingInfo_0_shippingType,subtitle,title,topRatedListing,viewItemURL
['true'],['Used'],['3000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/pUUAAOSwiSFmkYkI/s-l140.jpg'],['EBAY-US'],['false'],['323763620209'],['false'],['false'],['2025-01-02T20:18:51.000Z'],['false'],['FixedPrice'],['2019-04-02T19:18:51.000Z'],['2240'],"['Rochester,NY,USA']",['146**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,29.99,USD,29.99,['Active'],['P18DT12H34M8S'],['true'],['1'],['false'],['Worldwide'],USD,0,['Free'],['CHARGER - TESTED WORKING'],['ASUS C202 Chromebook Celeron N3060 1.6GHz 4GB RAM 16GB SSD w/charger'],['true'],['https://www.ebay.com/itm/ASUS-C202-Chromebook-Celeron-N3060-1-6GHz-4GB-RAM-16GB-SSD-w-charger-/323763620209']
['true'],['New'],['1000'],['US'],,USD,479.99,['STP'],['false'],['false'],['https://galleryplus.ebayimg.com/ws/web/291247122341_1_1_1.jpg'],['https://i.ebayimg.com/thumbs/images/g/8r0AAOSw5r9nNnbZ/s-l140.jpg'],['EBAY-US'],['false'],['291247122341'],['false'],['false'],['2024-12-19T20:06:42.000Z'],['false'],['FixedPrice'],['2014-09-19T19:06:42.000Z'],['13011'],"['Haltom City,TX,USA']",['761**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,299.99,USD,299.99,['Active'],['P4DT12H21M59S'],['false'],['1'],['true'],['Worldwide'],USD,0,['Free'],['Fast Shipping🚚💨Top Quality🥇Positive Feedback🌟'],"['NEW HP 15.6"" Full HD Intel Core i3 8GB 256GB SSD Windows 11 Laptop Bundle']",['true'],['https://www.ebay.com/itm/NEW-HP-15-6-Full-HD-Intel-Core-i3-8GB-256GB-SSD-Windows-11-Laptop-Bundle-/291247122341']
['true'],['New'],['1000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/q58AAOSwWLJnVxzv/s-l140.jpg'],['EBAY-US'],['false'],['196337655134'],['false'],['false'],['2025-01-10T01:31:36.000Z'],['false'],['FixedPrice'],['2024-04-10T00:31:36.000Z'],['86'],['USA'],,['177'],['PC Laptops & Netbooks'],,,['true'],USD,299,USD,299,['Active'],['P25DT17H46M53S'],['true'],['2'],['true'],['Worldwide'],USD,0,['Free'],,"['HP - 14"" Chromebook Laptop - Intel Celeron - 4GB Memory - 64GB eMMC - Modern ...']",['false'],['https://www.ebay.com/itm/HP-14-Chromebook-Laptop-Intel-Celeron-4GB-Memory-64GB-eMMC-Modern-/196337655134']
['true'],['Used'],['3000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/pWQAAOSwDD5nIlhB/s-l140.jpg'],['EBAY-US'],['false'],['375752429243'],['true'],['false'],['2024-12-30T17:01:13.000Z'],['false'],['FixedPrice'],['2024-10-30T16:01:13.000Z'],['57'],"['San Marcos,CA,USA']",['920**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,39,USD,39,['Active'],['P15DT9H16M30S'],['false'],['1'],['false'],['Worldwide'],USD,0,['Free'],,"['Dell Latitude 5400 14"" Chromebook P98G005 w/Cel 2.20GHz/4GB/128GB - Used']",['false'],['https://www.ebay.com/itm/Dell-Latitude-5400-14-Chromebook-P98G005-w-Cel-2-20GHz-4GB-128GB-Used-/375752429243']
['true'],['Very Good - Refurbished'],['2020'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/278AAOSw8UBnWTGB/s-l140.jpg'],['EBAY-US'],['false'],['263591761893'],['false'],['false'],['2025-01-06T20:24:42.000Z'],['false'],['FixedPrice'],['2018-04-06T19:24:42.000Z'],['1720'],"['Jacksonville,TX,USA']",['757**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,82.62,USD,82.62,['Active'],['P22DT12H39M59S'],['false'],['2'],['false'],['Worldwide'],USD,0,['Free'],,"['Lenovo Laptop PC Computer 11.6"" Intel Celeron Windows 10 4GB RAM 64GB SSD WiFi']",['false'],['https://www.ebay.com/itm/Lenovo-Laptop-PC-Computer-11-6-Intel-Celeron-Windows-10-4GB-RAM-64GB-SSD-WiFi-/263591761893']
['true'],['New'],['1000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/FcQAAOSwc3lnPb2K/s-l140.jpg'],['EBAY-US'],['false'],['235665977086'],['true'],['false'],['2024-12-24T10:49:39.000Z'],['false'],['FixedPrice'],['2024-07-24T09:50:40.000Z'],['109'],['USA'],,['177'],['PC Laptops & Netbooks'],,,['true'],USD,189,USD,189,['Active'],['P9DT3H4M56S'],['false'],['3'],['false'],['Worldwide'],USD,0,['Free'],"['Was $229 now $189,Black Friday price for 3 days only!']","['SGIN 15.6"" Laptop 12GB RAM 512GB SSD Intel Celeron Quad-Core 1080P Up to 2.9 GHz']",['false'],['https://www.ebay.com/itm/SGIN-15-6-Laptop-12GB-RAM-512GB-SSD-Intel-Celeron-Quad-Core-1080P-Up-2-9-GHz-/235665977086']
['true'],['Very Good - Refurbished'],['2020'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/8fUAAOSwKQFi5E5W/s-l140.jpg'],['EBAY-US'],['true'],['185698601733'],['false'],['false'],['2025-01-14T19:48:32.000Z'],['false'],['FixedPrice'],['2022-12-14T19:48:32.000Z'],['1380'],"['Arlington Heights,IL,USA']",['600**'],['9355'],['Cell Phones & Smartphones'],,,['true'],USD,164.95,USD,164.95,['Active'],['P30DT12H3M47S'],['true'],['1'],['true'],['Worldwide'],USD,0,['Free'],,['Samsung Galaxy S21 5G SM-G991U 128GB 256GB Unlocked Very Good Refurbished'],['true'],['https://www.ebay.com/itm/Samsung-Galaxy-S21-5G-SM-G991U-128GB-256GB-Unlocked-Very-Good-Refurbished-/185698601733?var=0']
['false'],['Used'],['3000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/msoAAOSwVodjW-oz/s-l140.jpg'],['EBAY-US'],['true'],['135101451329'],['false'],['false'],['2025-01-12T21:05:59.000Z'],['false'],['FixedPrice'],['2024-06-12T20:05:59.000Z'],['83'],"['Akron,OH,USA']",['443**'],['9355'],['Cell Phones & Smartphones'],,,['true'],USD,30.99,USD,30.99,['Active'],['P28DT13H21M14S'],['false'],['0'],['false'],['Worldwide'],USD,0,['Free'],,['BLU C5L Max (C0170WW) 16GB / 32GB (GSM Unlocked) Dual SIM Android Smartphone'],['true'],['https://www.ebay.com/itm/BLU-C5L-Max-C0170WW-16GB-32GB-GSM-Unlocked-Dual-SIM-Android-Smartphone-/135101451329?var=434563317776']
['true'],['Excellent - Refurbished'],['2010'],['US'],,,,['STP'],['false'],['false'],,['https://i.ebayimg.com/thumbs/images/g/XsYAAOSw5ElnKotF/s-l140.jpg'],['EBAY-US'],['true'],['255020221191'],['false'],['false'],['2024-12-17T14:39:03.000Z'],['false'],['FixedPrice'],['2021-06-17T13:39:03.000Z'],['3464'],"['Astoria,NY,USA']",['111**'],['9355'],['Cell Phones & Smartphones'],,,['true'],USD,264.99,USD,264.99,['Active'],['P2DT6H54M18S'],['true'],['0'],['false'],['Worldwide'],USD,0,['Free'],['FREE FEDEX 2 DAY - 1 YEAR ALLSTATE WARRANTY - CELLFEEE'],['Samsung Galaxy S21 Ultra 5G 128GB G998U Unlocked - Excellent'],['true'],['https://www.ebay.com/itm/Samsung-Galaxy-S21-Ultra-5G-128GB-G998U-Unlocked-Excellent-/255020221191?var=0']
['false'],['Used'],['3000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/2XwAAOSwxN9nXMsr/s-l140.jpg'],['EBAY-US'],['false'],['375864827203'],['false'],['false'],['2025-01-14T00:09:58.000Z'],['false'],['FixedPrice'],['2024-12-14T00:09:58.000Z'],['9'],"['Portland,OR,USA']",['972**'],['9355'],['Cell Phones & Smartphones'],ReferenceID,240377032,['true'],USD,67.5,USD,67.5,['Active'],['P29DT16H25M13S'],['false'],['1'],['false'],['Worldwide'],USD,0,['FreePickup'],,['Apple iPhone 8 - 64 GB - Space Gray (Unlocked)'],['true'],['https://www.ebay.com/itm/Apple-iPhone-8-64-GB-Space-Gray-Unlocked-/375864827203']
['true'],['New'],['1000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/pcUAAOSwrsNmoWZR/s-l140.jpg'],['EBAY-US'],['true'],['176488232449'],['false'],['false'],['2024-12-24T21:33:51.000Z'],['false'],['FixedPrice'],['2024-07-24T20:33:51.000Z'],['174'],"['Hauppauge,NY,USA']",['117**'],['9355'],['Cell Phones & Smartphones'],,,['true'],USD,298,USD,298,['Active'],['P9DT13H49M6S'],['true'],['1'],['true'],['Worldwide'],USD,0,['Free'],['New in Box ✔ 1-Year Warranty ✔ Free FedEx 2Day'],['Samsung Galaxy S22 | S22+ 5G 128GB - Factory Unlocked Smartphone - New in Box'],['true'],['https://www.ebay.com/itm/Samsung-Galaxy-S22-S22-5G-128GB-Factory-Unlocked-Smartphone-New-Box-/176488232449?var=476071780939']
['true'],['Used'],['3000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/7BsAAOSwmoZnRLoX/s-l140.jpg'],['EBAY-US'],['false'],['196884355997'],['false'],['false'],['2025-01-09T15:07:51.000Z'],['false'],['FixedPrice'],['2024-12-09T15:07:51.000Z'],['71'],"['Hollywood,FL,USA']",['330**'],['9355'],['Cell Phones & Smartphones'],ReferenceID,18052775433,['true'],USD,120.99,USD,120.99,['Active'],['P25DT7H23M6S'],['false'],['3'],['false'],['Worldwide'],USD,0,['Free'],,['Apple iPhone SE 3rd Gen 64GB Unlocked -* Red-G'],['false'],['https://www.ebay.com/itm/Apple-iPhone-SE-3rd-Gen-64GB-Unlocked-Red-G-/196884355997']
['true'],['Used'],['3000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/wq0AAOSwSj1kJIxI/s-l140.jpg'],['EBAY-US'],['true'],['267047868800'],['false'],['false'],['2024-12-31T14:51:04.000Z'],['false'],['FixedPrice'],['2024-10-31T13:51:04.000Z'],['137'],"['Coppell,TX,USA']",['750**'],['9355'],['Cell Phones & Smartphones'],,,['true'],USD,86.99,USD,86.99,['Active'],['P16DT7H6M19S'],['false'],['1'],['false'],['Worldwide'],USD,0,['Free'],,"['Motorola Moto Edge 5G 2022 XT2205-1 128GB T-Mobile/Unlocked, Excellent - Read']",['true'],['https://www.ebay.com/itm/Motorola-Moto-Edge-5G-2022-XT2205-1-128GB-T-Mobile-Unlocked-Excellent-Read-/267047868800?var=566794574210']
['true'],['Good - Refurbished'],['2030'],['US'],,,,['STP'],['false'],['false'],,['https://i.ebayimg.com/thumbs/images/g/2O8AAOSwtzBmTlK1/s-l140.jpg'],['EBAY-US'],['true'],['255883394766'],['false'],['false'],['2024-12-17T14:43:22.000Z'],['false'],['FixedPrice'],['2022-12-17T14:43:22.000Z'],['5999'],"['Astoria,NY,USA']",['111**'],['9355'],['Cell Phones & Smartphones'],,,['true'],USD,232.99,USD,232.99,['Active'],['P2DT6H58M37S'],['true'],['0'],['false'],['Worldwide'],USD,0,['Free'],['FREE FEDEX 2 DAY - 1 YEAR ALLSTATE WARRANTY - CELLFEEE'],['Samsung Galaxy S21 Ultra 5G 128GB G998U Unlocked - Good'],['true'],['https://www.ebay.com/itm/Samsung-Galaxy-S21-Ultra-5G-128GB-G998U-Unlocked-Good-/255883394766?var=0']
['true'],['Excellent - Refurbished'],['2010'],['US'],,USD,1799.99,['STP'],['false'],['false'],,['https://i.ebayimg.com/thumbs/images/g/WwcAAOSwLdFlO-oT/s-l140.jpg'],['EBAY-US'],['true'],['256271899020'],['false'],['false'],['2024-12-27T17:48:10.000Z'],['false'],['FixedPrice'],['2023-10-27T16:48:10.000Z'],['501'],"['Astoria,NY,USA']",['111**'],['9355'],['Cell Phones & Smartphones'],,,['true'],USD,469.99,USD,469.99,['Active'],['P12DT10H3M25S'],['false'],['0'],['false'],['Worldwide'],USD,0,['Free'],['FREE FEDEX 2 DAY - 1 YEAR ALLSTATE WARRANTY - CELLFEEE'],['Samsung Galaxy Z Fold4 512GB F936U Unlocked - Excellent'],['true'],['https://www.ebay.com/itm/Samsung-Galaxy-Z-Fold4-512GB-F936U-Unlocked-Excellent-/256271899020?var=556305007019']
['true'],['New'],['1000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/RR0AAOSwQlldjR3H/s-l140.jpg'],['EBAY-US'],['true'],['324736594273'],['false'],['false'],['2025-01-02T01:31:56.000Z'],['false'],['FixedPrice'],['2021-08-02T00:31:56.000Z'],['752'],"['Fort Lauderdale,FL,USA']",['333**'],['96991'],['Memory Cards'],,,['true'],USD,5.2,USD,5.2,['Active'],['P17DT17H47M11S'],['false'],['0'],['false'],['Worldwide'],USD,0,['Free'],['100% GENUINE Fast Speed for Phones Tablets Dash Cams PC'],['SanDisk Micro SD Card 16GB 32GB 64GB 128GB TF Class 10 for Smartphones Tablets '],['false'],['https://www.ebay.com/itm/SanDisk-Micro-SD-Card-16GB-32GB-64GB-128GB-TF-Class-10-Smartphones-Tablets-/324736594273?var=513742291155']
['true'],['Open box'],['1500'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/TT4AAOSwQI1nM8vw/s-l140.jpg'],['EBAY-US'],['false'],['205100310137'],['false'],['false'],['2025-01-12T21:55:56.000Z'],['false'],['FixedPrice'],['2024-11-12T21:55:56.000Z'],['112'],"['Brooklyn,NY,USA']",['112**'],['9355'],['Cell Phones & Smartphones'],,,['true'],USD,114.99,USD,114.99,['Active'],['P28DT14H11M11S'],['false'],['1'],['false'],['Worldwide'],USD,0,['Free'],,['Motorola Moto G 5G (2024) XT2417-4 Unlocked (Any Carrier) 128GB 50MP SmartPhone'],['true'],['https://www.ebay.com/itm/Motorola-Moto-G-5G-2024-XT2417-4-Unlocked-Any-Carrier-128GB-50MP-SmartPhone-/205100310137']
['true'],['Very Good - Refurbished'],['2020'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/zYcAAOSwhtFmR58S/s-l140.jpg'],['EBAY-US'],['true'],['256511425369'],['false'],['false'],['2025-01-14T15:27:54.000Z'],['false'],['FixedPrice'],['2024-05-14T14:27:54.000Z'],['545'],"['Spartanburg,SC,USA']",['293**'],['9355'],['Cell Phones & Smartphones'],,,['true'],USD,149.95,USD,149.95,['Active'],['P30DT7H43M9S'],['true'],['1'],['false'],['Worldwide'],USD,0,['Free'],,['Google Pixel 6 | 6a | 6 Pro - 128 GB (Unlocked) AT&T Metro T-Mobile Verizon'],['true'],['https://www.ebay.com/itm/Google-Pixel-6-6a-6-Pro-128-GB-Unlocked-AT-T-Metro-T-Mobile-Verizon-/256511425369?var=0']
['false'],['Used'],['3000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/j9oAAOSwyINkHht~/s-l140.jpg'],['EBAY-US'],['false'],['387688675321'],['false'],['false'],['2025-01-03T16:06:03.000Z'],['false'],['FixedPrice'],['2024-12-03T16:06:03.000Z'],['18'],"['Laguna Niguel,CA,USA']",['926**'],['9355'],['Cell Phones & Smartphones'],ReferenceID,27040929765,['true'],USD,33.99,USD,33.99,['Active'],['P19DT8H21M18S'],['false'],['2'],['false'],['Worldwide'],USD,0,['Free'],,['Fair Condition - Samsung Galaxy XCover Pro 64GB (Verizon) Dual SIM - Free Ship'],['false'],['https://www.ebay.com/itm/Fair-Condition-Samsung-Galaxy-XCover-Pro-64GB-Verizon-Dual-SIM-Free-Ship-/387688675321']
['false'],['New'],['1000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/sBAAAOSwO-RjmxmP/s-l140.jpg'],['EBAY-US'],['false'],['125783437533'],['false'],['false'],['2024-12-21T14:50:05.000Z'],['false'],['FixedPrice'],['2023-02-21T14:50:05.000Z'],['1504'],"['Miami,FL,USA']",['331**'],['9355'],['Cell Phones & Smartphones'],,,['true'],USD,29.99,USD,29.99,['Active'],['P6DT7H5M20S'],['false'],['0'],['false'],['Worldwide'],USD,0,['Free'],,['Unlocked Phone 4G LTE | Finger Print Android 11  | 2022 Model'],['true'],['https://www.ebay.com/itm/Unlocked-Phone-4G-LTE-Finger-Print-Android-11-2022-Model-/125783437533']
['true'],['Used'],['3000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/VeoAAOSwVQBmrlQK/s-l140.jpg'],['EBAY-US'],['false'],['186610449140'],['false'],['false'],['2025-01-03T16:58:52.000Z'],['false'],['FixedPrice'],['2024-08-03T15:58:52.000Z'],['183'],['USA'],,['9355'],['Cell Phones & Smartphones'],,,['true'],USD,59.99,USD,59.99,['Active'],['P19DT9H14M7S'],['false'],['1'],['true'],['Worldwide'],USD,0,['Free'],"['Free Shipping, Free 30 Day Returns']",['Motorola Moto One 5G XT2075-1 Verizon Unlocked 128GB Oxford Blue C'],['true'],['https://www.ebay.com/itm/Motorola-Moto-One-5G-XT2075-1-Verizon-Unlocked-128GB-Oxford-Blue-C-/186610449140']
['true'],['Used'],['3000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/Sf0AAOSwVz9lyosI/s-l140.jpg'],['EBAY-US'],['true'],['126329207814'],['false'],['false'],['2025-01-12T21:34:41.000Z'],['false'],['FixedPrice'],['2024-02-12T21:34:41.000Z'],['915'],"['Lakewood,NJ,USA']",['087**'],['9355'],['Cell Phones & Smartphones'],,,['true'],USD,29,USD,29,['Active'],['P28DT13H49M56S'],['true'],['1'],['true'],['Worldwide'],USD,0,['Free'],,['Apple iPhone 5c - 8GB 16GB 32GB - ALL COLORS Unlocked AT&T T-Mobile'],['false'],['https://www.ebay.com/itm/Apple-iPhone-5c-8GB-16GB-32GB-ALL-COLORS-Unlocked-AT-T-T-Mobile-/126329207814?var=0']
['false'],['New'],['1000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/2uQAAOSw-6hnTkEx/s-l140.jpg'],['EBAY-US'],['false'],['356374752559'],['false'],['false'],['2025-01-14T20:50:41.000Z'],['false'],['FixedPrice'],['2024-12-14T20:50:41.000Z'],['5'],"['Clifton,NJ,USA']",['070**'],['9355'],['Cell Phones & Smartphones'],,,['false'],USD,99.99,USD,99.99,['Active'],['P30DT13H5M56S'],['false'],['1'],['false'],['Worldwide'],USD,0,['Free'],,['BRAND NEW Samsung Galaxy A15 5G - 64GB - Black (T-Mobile) ONLY'],['false'],['https://www.ebay.com/itm/BRAND-NEW-Samsung-Galaxy-A15-5G-64GB-Black-T-Mobile-ONLY-/356374752559']
['true'],['Used'],['3000'],['US'],,USD,98.89,['STP'],['false'],['false'],,['https://i.ebayimg.com/thumbs/images/g/wz0AAOSwxkdnOhW8/s-l140.jpg'],['EBAY-US'],['false'],['356368388399'],['true'],['false'],['2025-01-12T14:22:40.000Z'],['false'],['FixedPrice'],['2024-12-12T14:22:40.000Z'],['12'],"['Dover,NH,USA']",['038**'],['9355'],['Cell Phones & Smartphones'],,,['true'],USD,69.99,USD,69.99,['Active'],['P28DT6H37M55S'],['false'],['0'],['false'],['Worldwide'],USD,0,['Free'],,['Motorola Moto G14 Dual SIM (4/128GB) | Android 13 *International* - Steel Gray'],['true'],['https://www.ebay.com/itm/Motorola-Moto-G14-Dual-SIM-4-128GB-Android-13-International-Steel-Gray-/356368388399']
['true'],['Good - Refurbished'],['2030'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/gZMAAOSwG-diRJp8/s-l140.jpg'],['EBAY-US'],['true'],['176721053095'],['false'],['false'],['2025-01-05T20:50:45.000Z'],['false'],['FixedPrice'],['2024-12-05T20:50:45.000Z'],['43'],"['Fort Lauderdale,FL,USA']",['333**'],['9355'],['Cell Phones & Smartphones'],,,['true'],USD,139.99,USD,139.99,['Active'],['P21DT13H6M0S'],['false'],['0'],['true'],['Worldwide'],USD,0,['Free'],['Ships Same Day -  1 YEAR ALLSTATE WARRANTY'],['Google Pixel 6  128GB UNLOCKED FOR ALL CARRIERS - GOOD CONDITION'],['true'],['https://www.ebay.com/itm/Google-Pixel-6-128GB-UNLOCKED-ALL-CARRIERS-GOOD-CONDITION-/176721053095?var=476409222765']
['true'],['Used'],['3000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/qa0AAOSwiLxlxpqP/s-l140.jpg'],['EBAY-US'],['false'],['256407275707'],['false'],['false'],['2025-01-09T21:22:53.000Z'],['false'],['FixedPrice'],['2024-02-09T21:22:53.000Z'],['3114'],"['Pompano Beach,FL,USA']",['330**'],['9355'],['Cell Phones & Smartphones'],,,['true'],USD,199.94,USD,199.94,['Active'],['P25DT13H38M8S'],['false'],['1'],['false'],['Worldwide'],USD,0,['Free'],,['Apple iPhone 12 mini - 64 GB - White (Fully Unlocked)'],['true'],['https://www.ebay.com/itm/Apple-iPhone-12-mini-64-GB-White-Fully-Unlocked-/256407275707']
['true'],['Open box'],['1500'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/6DYAAOSwiJVjRgjW/s-l140.jpg'],['EBAY-US'],['true'],['196279655747'],['false'],['false'],['2025-01-06T08:37:12.000Z'],['false'],['FixedPrice'],['2024-03-06T08:37:12.000Z'],['127'],"['Chatsworth,CA,USA']",['913**'],['9355'],['Cell Phones & Smartphones'],,,['true'],USD,69.99,USD,69.99,['Active'],['P22DT0H52M27S'],['false'],['1'],['true'],['Worldwide'],USD,0,['Free'],['Free Returns I Free Shipping I Ships From USA'],"['TCL 20S 6.67"" T7730 128GB  4G LTE + GSM Factory Unlocked Smartphone Open Box']",['true'],['https://www.ebay.com/itm/TCL-20S-6-67-T7730-128GB-4G-LTE-GSM-Factory-Unlocked-Smartphone-Open-Box-/196279655747?var=496114444677']
['true'],['New'],['1000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/~4oAAOSwKfZeOeaJ/s-l140.jpg'],['EBAY-US'],['true'],['283771260537'],['false'],['false'],['2025-01-03T22:54:52.000Z'],['false'],['FixedPrice'],['2020-02-03T22:54:52.000Z'],['417'],"['Houston,TX,USA']",['770**'],['9355'],['Cell Phones & Smartphones'],,,['true'],USD,157.99,USD,157.99,['Active'],['P19DT15H10M7S'],['true'],['1'],['false'],['Worldwide'],USD,0,['Free'],['🔥🔥 FREE 2 DAY SHIPPING 🔥🔥'],['✨✨NEW Samsung Galaxy S10e SM-G970U 128GB / 256GB - UNLOCKED Smartphone SEALED✨✨'],['true'],['https://www.ebay.com/itm/NEW-Samsung-Galaxy-S10e-SM-G970U-128GB-256GB-UNLOCKED-Smartphone-SEALED-/283771260537?var=0']
['true'],['Used'],['3000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/Z3cAAOSwLC1nPR9j/s-l140.jpg'],['EBAY-US'],['false'],['167020155936'],['false'],['false'],['2025-01-13T00:55:59.000Z'],['false'],['FixedPrice'],['2024-10-12T23:55:59.000Z'],['83'],"['Houston,TX,USA']",['770**'],['9355'],['Cell Phones & Smartphones'],,,['true'],USD,119.99,USD,119.99,['Active'],['P28DT17H11M14S'],['false'],['1'],['false'],['Worldwide'],USD,0,['Free'],,['Motorola Moto Edge 5G 256GB (XT2141-1) Unlocked Royal Blue - Smartphone'],['true'],['https://www.ebay.com/itm/Motorola-Moto-Edge-5G-256GB-XT2141-1-Unlocked-Royal-Blue-Smartphone-/167020155936']
['false'],['Very Good - Refurbished'],['2020'],['US'],,USD,1199,['STP'],['false'],['true'],,['https://i.ebayimg.com/thumbs/images/g/gdgAAOSwhI1nWi7U/s-l140.jpg'],['EBAY-US'],['true'],['355896538160'],['false'],['false'],['2024-12-24T22:14:14.000Z'],['false'],['FixedPrice'],['2024-07-24T21:14:14.000Z'],['1178'],"['Addison,TX,USA']",['750**'],['9355'],['Cell Phones & Smartphones'],,,['true'],USD,549.99,USD,549.99,['Active'],['P9DT14H29M29S'],['true'],['1'],['true'],['Worldwide'],USD,0,['Free'],,['Apple iPhone 14 Pro Max 256GB Unlocked Very Good Condition'],['true'],['https://www.ebay.com/itm/Apple-iPhone-14-Pro-Max-256GB-Unlocked-Very-Good-Condition-/355896538160?var=624955594342']
['false'],['New'],['1000'],['CN'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/Dl8AAOSwBlZml2lF/s-l140.jpg'],['EBAY-US'],['true'],['375746188919'],['false'],['false'],['2024-12-28T07:19:08.000Z'],['false'],['FixedPrice'],['2024-10-29T06:19:18.000Z'],['139'],['China'],['******'],['9355'],['Cell Phones & Smartphones'],,,['true'],USD,139.99,USD,139.99,['Active'],['P12DT23H34M23S'],['false'],['5'],['false'],['Worldwide'],USD,0,['Free'],,['New S24 Ultra Factory Unlocked 7.3 Smartphone 5G Android 13 RAM 6GB ROM128G Gift'],['false'],['https://www.ebay.com/itm/New-S24-Ultra-Factory-Unlocked-7-3-Smartphone-5G-Android-13-RAM-6GB-ROM128G-Gift-/375746188919?var=0']
['true'],['Used'],['3000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/8lsAAOSw5ftlcy9X/s-l140.jpg'],['EBAY-US'],['true'],['126227153153'],['false'],['false'],['2025-01-08T15:02:37.000Z'],['false'],['FixedPrice'],['2023-12-08T15:02:37.000Z'],['81'],"['Lakewood,NJ,USA']",['087**'],['9355'],['Cell Phones & Smartphones'],,,['true'],USD,74.99,USD,74.99,['Active'],['P24DT7H17M52S'],['true'],['1'],['true'],['Worldwide'],USD,0,['Free'],,['Google Pixel - 32GB 128GB - ALL COLORS (Unlocked) Unlimited Backup'],['false'],['https://www.ebay.com/itm/Google-Pixel-32GB-128GB-ALL-COLORS-Unlocked-Unlimited-Backup-/126227153153?var=427247165767']
['true'],['Used'],['3000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/WogAAOSwPtFjVwJJ/s-l140.jpg'],['EBAY-US'],['true'],['354438057456'],['false'],['false'],['2025-01-08T21:04:41.000Z'],['false'],['FixedPrice'],['2022-12-08T21:04:41.000Z'],['35'],"['Arlington Heights,IL,USA']",['600**'],['9355'],['Cell Phones & Smartphones'],,,['true'],USD,168.95,USD,168.95,['Active'],['P24DT13H19M56S'],['false'],['1'],['true'],['Worldwide'],USD,0,['Free'],,['Samsung Galaxy S21 Plus S21+ 5G SM-G996U1 128GB 256GB Unlocked Good'],['true'],['https://www.ebay.com/itm/Samsung-Galaxy-S21-Plus-S21-5G-SM-G996U1-128GB-256GB-Unlocked-Good-/354438057456?var=624696075282']
